       53.981101   0.00011000000
       54.054099   0.00012700000
       54.127200   0.00014900000
       54.200499   0.00017400000
       54.274096   0.00020700000
       54.347800   0.00024600000
       54.421797   0.00029200000
       54.495898   0.00034900000
       54.570303   0.00041500000
       54.644797   0.00048900000
       54.719603   0.00057900000
       54.794493   0.00068500000
       54.869700   0.00080100000
       54.945101   0.00093600000
       55.020602    0.0010900000
       55.096404    0.0012670000
       55.172400    0.0014930000
       55.248599    0.0017820000
       55.324996    0.0021400000
       55.401694    0.0025990000
       55.478503    0.0031820000
       55.555594    0.0038780000
       55.632800    0.0047000000
       55.710295    0.0056650000
       55.787997    0.0067510000
       55.865901    0.0079750000
       55.944102    0.0093370000
       56.022398     0.010770000
       56.101004     0.012298000
       56.179793     0.013769000
       56.258803     0.015411000
       56.338004     0.017236000
       56.417494     0.019291000
       56.497202     0.021477000
       56.577101     0.023767000
       56.657195     0.026286000
       56.737597     0.028976000
       56.818202     0.031815000
       56.898993     0.034946000
       56.980093     0.038235000
       57.061297     0.041493000
       57.142897     0.044929000
       57.224600     0.048485000
       57.306597     0.051882000
       57.388800     0.055525000
       57.471293     0.059458000
       57.554003     0.063293000
       57.636900     0.067365000
       57.720103     0.071892000
       57.803500     0.076470000
       57.887095     0.081241000
       57.970999     0.085888000
       58.055197     0.090511000
       58.139498     0.095411000
       58.224196      0.10065300
       58.308997      0.10615000
       58.394202      0.11203900
       58.479498      0.11775500
       58.565203      0.12363100
       58.650999      0.12939100
       58.737200      0.13566700
       58.823500      0.14226400
       58.910193      0.14883800
       58.997099      0.15539400
       59.084204      0.16183500
       59.171603      0.16806600
       59.259303      0.17451700
       59.347197      0.18120500
       59.435397      0.18817900
       59.523798      0.19570700
       59.612498      0.20331100
       59.701495      0.21007800
       59.790697      0.21755500
       59.880198      0.22506700
       59.970004      0.23234900
       60.060099      0.23999600
       60.150397      0.24791700
       60.240996      0.25534400
       60.331801      0.26238700
       60.422999      0.26925500
       60.514399      0.27560700
       60.606097      0.28161900
       60.698000      0.28772700
       60.790297      0.29356600
       60.882803      0.29871700
       60.975603      0.30388900
       61.068697      0.30890800
       61.162096      0.31345200
       61.255698      0.31805800
       61.349699      0.32226400
       61.443903      0.32569800
       61.538500      0.32975000
       61.633299      0.33472900
       61.728403      0.33991100
       61.823801      0.34566400
       61.919501      0.35212000
       62.015498      0.35854500
       62.111800      0.36503700
